name,mass,radius,orbital_period,semi_major_axis,eccentricity,temp_calculated,detection_type,star_name,star_metallicity,star_mass,star_radius,star_teff,kepler_ratio,orbital_velocity,thermal_equilibrium,star_compactness,radius_period_ratio,log_semi_major,star_mass_orbit_ratio,orbital_frequency,star_density,radius_normalized,log_radius,log_mass,mass_source
TOI-6695 c,1.45,0.1559999999999999,242.4,0.838,0.0219999999999999,415.0,Radial Velocity,TOI-6695,0.2,1.338,1.517,6400.0,99846.57570761329,0.0217215729678898,2389086414408667.0,0.882003955174687,0.0242621329866395,-0.0767559813697235,1.596658711217184,0.0041254125412541,0.3832651853698893,0.2542857142857143,-1.8578992717326,0.16136800223497488,Observed
TOI-669 b,0.031,0.205646,3.945548,0.048,0.2407399999999999,894.6,Primary Transit,TOI-669,-0.0103999999999999,1.0,0.99,5625.0,140763.78960778358,0.0764387848645156,4.345178604125976e+17,1.0101010101010102,0.0242621329866395,-1.3187587626244128,20.83333333333333,0.2534502178151172,1.0306101521283646,0.2542857142857143,-1.5815990350176006,-1.5086383061657274,Observed
TOI-672 b,0.1601,0.4737,3.633581,0.0376,0.0,699.5,Primary Transit,TOI-672,-0.14,0.54,0.54,3810.0,248374.0146157891,0.0650178893906458,1.4904733420806925e+17,1.0,0.1303672602867529,-1.424812155072339,14.361702127659576,0.2752105980298774,3.429355281207133,0.8772222222222222,-0.747181069052431,-0.7956086680807003,Observed
TOI-674 b,0.0739,0.4693,1.977143,0.0231,0.1,661.0,Primary Transit,TOI-674,0.114,0.442,0.421,3505.0,317132.1145377427,0.0734097536677157,2.828317296351737e+17,1.0498812351543942,0.2373626996125216,-1.6363880201078558,19.134199134199136,0.5057803102759891,5.923467116267648,1.114726840855107,-0.7565130561817651,-1.1313555616051743,Observed
TOI-6752 b,1.29,0.97,11.364929,0.106,0.12,1110.0,Primary Transit,TOI-6752,0.16,1.239,1.489,6150.0,108446.57937008487,0.0586028863498431,1.2731768478551086e+17,0.832102081934184,0.0853502912336715,-0.9746941347352298,11.68867924528302,0.087989990962548,0.3753074739421908,0.651443922095366,-0.0304592074847085,0.11058971029924898,Observed
TOI-677 b,1.234,1.17,11.2365985,0.1038,0.46,1252.0,Primary Transit,TOI-677,0.0,1.18,1.28,6295.0,112895.76890723933,0.0580419986426711,1.4574317647605117e+17,0.921875,0.1041240371808247,-0.9838026464875608,11.368015414258188,0.0889949035733545,0.5626678466796874,0.9140625,0.1570037488096647,0.09131515969722287,Observed
TOI-682 b,0.0387,0.339,6.8392339,0.0668,0.2806,950.0,Primary Transit,TOI-682,0.27,0.85,1.084,5085.0,156922.6111502027,0.0613689756274597,1.4983418298895286e+17,0.7841328413284132,0.0495669551526816,-1.1752235375244544,12.724550898203592,0.1462152069400638,0.667315295039907,0.312730627306273,-1.0817551716016869,-1.4122890349810886,Observed
TOI-6883 Ab,4.34,1.087,16.24921,0.129,0.6000000000000001,1206.8,Primary Transit,TOI-6883 A,0.32,1.082,1.086,5756.0,122997.24162377504,0.0498812498962205,6.59635044600262e+16,0.996316758747698,0.0668955598456786,-0.889410289700751,8.387596899224807,0.0615414533998883,0.8447686432272941,1.0009208103130751,0.0834216081390723,0.6374897295125107,Observed
TOI-6894 b,0.168,0.855,3.37077196,0.02604,0.0299999999999999,418.0,Primary Transit,TOI-6894,0.24,0.2069999999999999,0.2276,2960.0,643481.1146266403,0.0485390727526273,1.132100245162234e+17,0.9094903339191563,0.2536510954007105,-1.5843590201038456,7.949308755760368,0.2966679478370883,17.557131918281474,3.756590509666081,-0.1566538100453768,-0.7746907182741372,Observed
TOI-699.01,0.0202,0.2184,14.801,0.125,0.1159,1006.0,Primary Transit,TOI-699,0.04,1.179,1.419,6139.0,112163.635712,0.0530638580769845,9.090138650605062e+16,0.8308668076109936,0.0147557597459631,-0.9030899869919436,9.432,0.067563002499831,0.4126355286037987,0.1539112050739957,-1.521427035111387,-1.6946486305533763,Observed
TOI-699.02,0.0213,0.20564,33.634,0.215,0.0719,765.0,Primary Transit,TOI-699,0.04,1.179,1.419,6139.0,113826.0486246494,0.040164263573872,3.072653681248331e+16,0.8308668076109936,0.0061140512576559,-0.6675615400843947,5.483720930232559,0.0297318189926859,0.4126355286037987,0.1449189570119802,-1.5816282117948333,-1.6716203965612624,Observed
TOI-700 b,0.00406,0.08154,9.977219,0.0677,0.075,582.5999999999999,Primary Transit,TOI-700,-0.07,0.416,0.42,3480.0,320813.7724226069,0.0426342897049827,3.199923813679693e+16,0.9904761904761904,0.0081726180411595,-1.1694113313148558,6.144756277695716,0.100228330158935,5.614944390454595,0.1941428571428571,-2.50666158159103,-2.3914739664228057,Observed
TOI-700 c,0.0079,0.232,16.051137,0.0929,0.068,562.0,Primary Transit,TOI-700,-0.07,0.416,0.42,3480.0,321339.7571526952,0.0363655182207331,1.699360611604779e+16,0.9904761904761904,0.0144538047366987,-1.0319842860063582,4.477933261571582,0.0623008824857703,5.614944390454595,0.5523809523809524,-1.4610179073158271,-2.1023729087095586,Observed
TOI-700 d,0.0076,0.0957299999999999,37.42396,0.1633,0.042,295.0,Primary Transit,TOI-700,-0.07,0.416,0.42,3480.0,321618.4290914616,0.0274167715191665,5499770995417914.0,0.9904761904761904,0.0025579869153344,-0.7870138152633318,2.5474586650336803,0.0267208494237381,5.614944390454595,0.2279285714285714,-2.3462235500238755,-2.1191864077192086,Observed
TOI-7041 b,0.36,1.02,9.691,0.091,0.04,730.4,Primary Transit,TOI-7041,0.25,1.07,4.1,4700.0,124627.24945625564,0.0590000890468829,5.892622871633861e+16,0.2609756097560976,0.1052522959446909,-1.0409586076789064,11.75824175824176,0.1031885254359715,0.0155250214013145,0.248780487804878,0.0198026272961797,-0.44369749923271273,Observed
TOI-712 b,0.0176,0.1828,9.531361,0.07928,0.54,650.0,Primary Transit,TOI-712,-0.02,0.732,0.674,4622.0,182313.53545665808,0.052262308725186,7.260933874049339e+16,1.086053412462908,0.0191787930391053,-1.1008363585227812,9.233097880928357,0.1049168109360247,2.390734734969287,0.2712166172106824,-1.6993626199620877,-1.75448733218585,Observed
TOI-712 c,0.0274,0.241,51.69906,0.2447,0.089,370.0,Primary Transit,TOI-712,-0.02,0.732,0.674,4622.0,182416.1920091493,0.0297393307473452,7621699569866974.0,1.086053412462908,0.0046615934603066,-0.6113660306482108,2.991418062934205,0.0193427114535544,2.390734734969287,0.357566765578635,-1.422958345491482,-1.562249437179612,Observed
TOI-712 d,0.0236,0.22072,84.8396,0.3405,0.073,313.6,Primary Transit,TOI-712,-0.02,0.732,0.674,4622.0,182324.8545378238,0.0252172876474505,3936275907611514.5,1.086053412462908,0.0026016152834289,-0.467882883751196,2.149779735682819,0.0117869485476121,2.390734734969287,0.3274777448071216,-1.5108603490731063,-1.6270879970298935,Observed
TOI-7149 b,0.705,1.18,2.65206166,0.026,0.078,593.0,Primary Transit,TOI-7149,-0.08,0.344,0.351,3363.0,400172.4538257827,0.0615984237661613,1.8921727046355174e+17,0.98005698005698,0.4449368647032135,-1.585026652029182,13.23076923076923,0.3770651395789945,7.954943385662293,3.3618233618233617,0.1655144384775733,-0.15181088300860132,Observed
TOI-7166 b,0.0201,0.2132,12.920616,0.0503,0.0,329.0,Primary Transit,TOI-7166,0.24,0.2209999999999999,0.245,3092.0,1311784.4660980992,0.024460460782298,3.612617412633385e+16,0.9020408163265308,0.016500761264014,-1.298432014944073,4.393638170974155,0.0773956907317731,15.027752042091308,0.8702040816326531,-1.5455245866904477,-1.6968039425795112,Observed
TOI-7169 b,0.41,1.475,3.4373125,0.0428,0.0549999999999999,1631.0,Primary Transit,TOI-7169,-0.72,0.885,1.5,5714.0,150697.73600110685,0.078235636459381,5.819335634343699e+17,0.59,0.4291143153262906,-1.368556230986828,20.677570093457945,0.2909249595432478,0.2622222222222222,0.9833333333333334,0.3886579897917832,-0.38721614328026455,Observed
TOI-7189 b,0.5,0.98,2.89055,0.03294,0.0601,738.0,Primary Transit,TOI-7189,0.47,0.612,0.591,3775.0,233770.75942226063,0.0716016412165489,1.871632742597856e+17,1.035532994923858,0.3390358236321807,-1.4822764051662645,18.5792349726776,0.3459549220736538,2.964756156000063,1.658206429780034,-0.0202027073175194,-0.3010299956639812,Observed
TOI-7265 Bb,0.71,0.95,4.17232,0.04007,0.0372,571.0,Primary Transit,TOI-7265 B,0.35,0.521,0.497,3503.0,270580.9342825382,0.0603422640781833,9.378251267050878e+16,1.0482897384305836,0.2276910687579092,-1.3971806575673005,13.002246069378588,0.2396748092188518,4.243933372592025,1.9114688128772637,-0.0512932943875505,-0.14874165128092473,Observed
TOI-733 b,0.018,0.1774999999999999,4.884765,0.0618,0.046,1055.8,Primary Transit,TOI-733,-0.04,0.956,0.95,5585.0,101093.19562529492,0.0794922277701585,2.5475091914899952e+17,1.0063157894736845,0.0363374696633307,-1.209011524911184,15.46925566343042,0.2047181389483424,1.1150313456772123,0.1868421052631579,-1.7287846700666667,-1.744727494896694,Observed
TOI-7393 b,0.61,1.01,3.33708,0.03664,0.1198,747.0,Primary Transit,TOI-7393,-0.35,0.6,0.582,3927.0,226395.0053177353,0.0689872312485946,1.7714654037263382e+17,1.0309278350515465,0.3026598103731406,-1.4360445350041873,16.375545851528383,0.2996631785872679,3.0435630042499104,1.7353951890034365,0.009950330853168,-0.21467016498923297,Observed
TOI-7394 b,2.1,1.02,1.252995,0.01913,0.0270999999999999,986.0,Primary Transit,TOI-7394,0.5,0.624,0.609,3717.0,224261.00592968616,0.0959280243946268,5.216032687344356e+17,1.0246305418719213,0.8140495373086085,-1.7182850299727042,32.61892315734448,0.7980877816751064,2.762693537474072,1.6748768472906406,0.0198026272961797,0.3222192947339193,Observed
TOI-7510 b,0.0569,0.651,11.530869,0.102,0.0569999999999999,878.0,Primary Transit,TOI-7510,0.2,1.02,1.02,5820.0,125292.06328557736,0.0555799308215467,1.1027868913494813e+17,1.0,0.0564571499337994,-0.9913998282380824,10.0,0.0867237326172034,0.9611687812379852,0.6382352941176471,-0.4292456367735677,-1.2448877336049289,Observed
TOI-7510 c,0.41,0.964,22.5687423,0.1595,0.0089999999999999,702.0,Primary Transit,TOI-7510,0.2,1.02,1.02,5820.0,125525.70031804113,0.0444051353493076,4.509937920264148e+16,1.0,0.042713944232506,-0.7972393126068,6.394984326018808,0.0443090707806079,0.9611687812379852,0.9450980392156862,-0.0366639843715914,-0.38721614328026455,Observed
TOI-7510 d,0.56,0.94,48.864468,0.2672,0.04,542.0,Primary Transit,TOI-7510,0.2,1.02,1.02,5820.0,125163.29517614476,0.0343576259559069,1.6070116714923446e+16,1.0,0.019236881899543,-0.5731635461964919,3.817365269461078,0.0204647679782372,0.9611687812379852,0.9215686274509804,-0.0618754037180875,-0.25181197299379954,Observed
TOI-756 Ab,0.03093,0.2507,1.2392495,0.018,0.51,934.0,Primary Transit,TOI-756 A,0.196,0.505,0.505,3657.0,263329.78793728567,0.0912627647049545,5.520200233802501e+17,1.0,0.2022998597134798,-1.744727494896694,28.05555555555556,0.806940006834782,3.921184197627683,0.4964356435643564,-1.3834982738178894,-1.5096200799968211,Observed
TOI-757 b,0.033,0.223,17.46819,0.122,0.39,641.0,Primary Transit,TOI-757,-0.27,0.8,0.773,5278.0,168041.41198828316,0.0438825434962586,5.213842191995808e+16,1.034928848641656,0.012766062196484,-0.9136401693252518,6.557377049180328,0.0572469156793004,1.7320144271519138,0.2884864165588616,-1.5005835075220182,-1.4814860601221125,Observed
TOI-762 Ab,0.251,0.744,3.4716826,0.03418,0.232,555.4,Primary Transit,TOI-762 A,0.357,0.442,0.425,3266.0,301831.00541766,0.0618602846352942,9.73913990979638e+16,1.04,0.2143053054446855,-1.466227941615282,12.931538911644235,0.2880447653826418,5.757785467128029,1.7505882352941178,-0.2957142441490452,-0.6003262785189618,Observed
TOI-763 Ab,0.0308,0.2034,5.6057,0.06,0.04,1038.0,Primary Transit,TOI-763 A,0.01,0.917,0.897,5450.0,145480.89115740743,0.0672513902689718,2.450662517361111e+17,1.0222965440356744,0.0362844961378596,-1.2218487496163564,15.283333333333337,0.1783898531851508,1.27055071971066,0.2267558528428093,-1.5925807953676774,-1.5114492834995557,Observed
TOI-763 Ac,0.02932,0.2346,12.2737,0.1,0.04,800.0,Primary Transit,TOI-763 A,0.01,0.917,0.897,5450.0,150643.71168999997,0.0511922672639838,8.822385062499998e+16,1.0222965440356744,0.0191140405908568,-1.0,9.17,0.0814750238314444,1.27055071971066,0.2615384615384615,-1.449873342762762,-1.5328360340309097,Observed
TOI-7716 b,3.2,1.188,1.44044527,0.02065,0.264,872.0,Primary Transit,TOI-7716,0.323,0.563,0.5299,3572.0,235631.50420636655,0.0900747701391379,3.817734203656138e+17,1.0624646159652762,0.824744976253072,-1.68507994400758,27.2639225181598,0.6942297779908013,3.7837866127032975,2.2419324400830343,0.1722712209404531,0.505149978319906,Observed
TOI-771 b,0.00777,0.1213,2.3260155,0.0208,0.0549999999999999,543.0,Primary Transit,TOI-771,0.12,0.2199999999999999,0.242,3201.0,601222.4706987079,0.0561863213677361,2.4266996452662957e+17,0.9090909090909092,0.0521492655573447,-1.6819366650372385,10.576923076923077,0.4299197490300473,15.52303307647888,0.5012396694214877,-2.1094884630321324,-2.109578981199086,Observed
TOI-776 b,0.01466,0.1649999999999999,8.24664,0.0652,0.2148,513.0,Primary Transit,TOI-776,-0.2,0.544,0.538,3709.0,245364.2498395774,0.0496764357396599,4.451764089158442e+16,1.0111524163568772,0.0200081487733185,-1.1857524042680798,8.34355828220859,0.1212615077170823,3.4934302191680504,0.3066914498141264,-1.8018098050815563,-1.833866029694891,Observed
TOI-776 c,0.0217,0.1829,15.665323,0.1,0.09,420.0,Primary Transit,TOI-776,-0.2,0.544,0.538,3709.0,245402.34469432896,0.0401088781072665,1.8924627213576096e+16,1.0111524163568772,0.0116754694429217,-1.0,5.44,0.0638352621264176,3.4934302191680504,0.3399628252788104,-1.698815723585317,-1.6635402661514704,Observed
TOI-778 b,2.8,1.374,4.633611,0.06,0.21,1232.8,Primary Transit,TOI-778,0.28,1.4,1.71,6875.0,99399.77268204169,0.0813601138357913,6.205664740668403e+17,0.8187134502923976,0.2965289921834181,-1.2218487496163564,23.33333333333333,0.215814404791425,0.2799881844986142,0.8035087719298246,0.3177261938001576,0.4471580313422192,Observed
TOI-782 b,0.0601,0.24391,8.0240015,0.0578,0.19,400.0,Primary Transit,TOI-782,0.34,0.397,0.413,3370.0,333425.25127531623,0.0452602246840282,3.860681074520181e+16,0.961259079903148,0.0303975516455224,-1.238072161579471,6.868512110726645,0.1246260983375937,5.635602482884626,0.5905811138014528,-1.4109559741907522,-1.2211255279972604,Observed
TOI-784 b,0.03043,0.1722,2.7970365,0.038,0.0,844.88,Primary Transit,TOI-784,-0.13,0.91,0.907,5558.0,142575.68855394828,0.0853621472843934,6.608562117593463e+17,1.0033076074972436,0.0615651601257259,-1.42021640338319,23.947368421052637,0.3575212550855164,1.219605940683382,0.1898566703417861,-1.7590986869885066,-1.516698047641833,Observed
TOI-784 c,0.06878,1.1788,42.0,0.22,0.0,1391.6,Radial Velocity,TOI-784,-0.13,0.91,0.907,5558.0,165664.9135987979,0.0329119230376073,1.9716453921084628e+16,1.0033076074972436,0.0242621329866395,-0.6575773191777937,4.136363636363637,0.0238095238095238,1.219605940683382,0.2542857142857143,0.1644969718814026,-1.1625378285140053,Observed
TOI-791 b,0.0299,0.993,139.29931,0.602,0.032,434.30000000000007,Primary Transit,TOI-791,-0.14,1.28,1.474,6294.0,88942.32063727974,0.0271535986425353,4330259984983875.0,0.8683853459972863,0.0071285349511063,-0.2204035087421754,2.12624584717608,0.0071787864563004,0.3996846957380144,0.6736770691994572,-0.0070246149369645,-1.5243288116755704,Observed
TOI-791 c,0.0585,1.155,232.0157,0.863,0.028,362.8,Primary Transit,TOI-791,-0.14,1.28,1.474,6294.0,83753.38336647447,0.0233707844774986,2107101046899234.5,0.8683853459972863,0.0049781113950478,-0.0639892042847904,1.4831981460023176,0.0043100531558855,0.3996846957380144,0.7835820895522388,0.1441003439737568,-1.2328441339178196,Observed
TOI-815 Ab,0.0239,0.2623,11.197259,0.0903,0.0,686.0,Primary Transit,TOI-815 A,-0.09,0.776,0.77,4869.0,170278.64936964752,0.0506705822593115,6.892608282223043e+16,1.007792207792208,0.0234253757995595,-1.0443122496864945,8.593576965669989,0.0893075707188696,1.6997675962088172,0.3406493506493506,-1.3382663921093092,-1.6216020990518623,Observed
TOI-815 Ac,0.0739,0.2337,34.976145,0.193,0.141,469.0,Primary Transit,TOI-815 A,-0.09,0.776,0.77,4869.0,170165.67250211327,0.0346709096810314,1.5088444862410292e+16,1.007792207792208,0.0066816969108516,-0.7144426909922262,4.020725388601036,0.028590915322429,1.6997675962088172,0.3035064935064935,-1.4537170374373247,-1.1313555616051743,Observed
TOI-824 b,0.058104,0.26104,1.392978,0.02177,0.1014,903.0,Primary Transit,TOI-824,-0.15,0.69,0.68,4616.0,188067.2732140668,0.0981960548819145,9.579577218461432e+17,1.0147058823529411,0.1873970730334578,-1.6621415709589056,31.694993109784104,0.7178864274956245,2.1944331365764294,0.3838823529411764,-1.343081626697072,-1.235793968846661,Observed
TOI-833 Ab,0.006,0.1133,1.04318777,0.0171,0.202,1118.0,Primary Transit,TOI-833 A,-0.117,0.61,0.6,3920.0,217638.96033138855,0.1029943715240938,8.07517694196505e+17,1.0166666666666666,0.1086094021213458,-1.7670038896078462,35.67251461988304,0.9586001952457704,2.8240740740740744,0.1888333333333333,-2.177716110948176,-2.221848749616356,Observed
TOI-836 b,0.01425,0.15202,3.81673,0.0422,0.0529999999999999,871.0,Primary Transit,TOI-836,-0.2839999999999999,0.678,0.665,4552.0,193840.94758759672,0.0694705729676918,2.4109272829429702e+17,1.019548872180451,0.039829906752639,-1.374687549038326,16.066350710900476,0.2620043859534208,2.305498043259542,0.2286015037593984,-1.8837431878442428,-1.846185135655471,Observed
TOI-836 c,0.0302,0.2308,8.59545,0.075,0.078,665.0,Primary Transit,TOI-836,-0.2839999999999999,0.678,0.665,4552.0,175127.13648,0.0548242265429348,7.632845764544285e+16,1.019548872180451,0.026851415574519,-1.1249387366083,9.04,0.1163406220733062,2.305498043259542,0.3470676691729323,-1.4662037443481926,-1.5199930570428493,Observed
TOI-837 Ab,0.395,0.817,8.3249114,0.0883,0.0,1000.0,Primary Transit,TOI-837 A,0.0496,1.15,1.0,6104.0,100664.68282427963,0.0666439840577711,1.780478331388356e+17,1.15,0.0981391825983877,-1.0540392964224314,13.023782559456397,0.1201213985292384,1.15,0.817,-0.2021161841221342,-0.40340290437353976,Observed
TOI-849 b,0.1315,0.30726,0.765548,0.0155,0.0,1800.0,Primary Transit,TOI-849,0.19,0.929,0.919,5375.3,157380.07862884764,0.1272152396208775,3.4749409907321257e+18,1.0108813928182807,0.4013595489766807,-1.8096683018297088,59.935483870967744,1.306253820792426,1.1969311782313896,0.3343416757344939,-1.1800609842796232,-0.8810742471742233,Observed
TOI-858 Bb,1.1,1.255,3.2797178,0.04445,0.15,1530.0,Primary Transit,TOI-858 B,0.15,1.08,1.3,5842.0,122477.87927149671,0.0851559810737779,5.895256148897958e+17,0.8307692307692308,0.382654873538205,-1.3521282346937675,24.296962879640045,0.304904281703749,0.4915794264906691,0.9653846153846152,0.2271355725837471,0.04139268515822508,Observed
TOI-871 b,0.012,0.1481,14.362565,0.1054,0.1678,688.4,Primary Transit,TOI-871,-0.07,0.758,0.719,4929.0,176174.14874342497,0.0461092939441338,5.313174148105538e+16,1.0542420027816413,0.0103115286162325,-0.9771593891234722,7.191650853889944,0.0696254464296593,2.0393066455334954,0.205980528511822,-1.909867557708384,-1.9208187539523751,Observed
TOI-880 Ab,0.0098,0.1954,2.57571,0.0349,0.158,1085.0,Primary Transit,TOI-880 A,0.23,0.87,0.83,5050.0,156069.359227011,0.0851350374151467,5.339672960402624e+17,1.0481927710843375,0.0758625776970233,-1.45717457304082,24.92836676217765,0.3882424651843569,1.521545610515804,0.2354216867469879,-1.6327065393734548,-2.0087739243075053,Observed
TOI-880 Ac,0.0717,0.4416,6.3872703,0.0635,0.183,805.0,Primary Transit,TOI-880 A,0.23,0.87,0.83,5050.0,159334.35059854368,0.0624652235252833,1.6129394413788826e+17,1.0481927710843375,0.0691375155987996,-1.1972262747080242,13.700787401574804,0.156561403076992,1.521545610515804,0.5320481927710844,-0.8173507840192515,-1.1444808443321999,Observed
TOI-880 Ad,0.0412,0.303,14.33201,0.1098,0.1791999999999999,612.0,Primary Transit,TOI-880 A,0.23,0.87,0.83,5050.0,155169.7944008433,0.048136566101218,5.394619678186204e+16,1.0481927710843375,0.0211414867837798,-0.959397659885927,7.923497267759563,0.0697738837748508,1.521545610515804,0.3650602409638554,-1.194022473472768,-1.3851027839668655,Observed
