,name,mass,radius,orbital_period,semi_major_axis,eccentricity,temp_calculated,detection_type,star_name,star_metallicity,star_mass,star_radius,star_teff,kepler_ratio,orbital_velocity,thermal_equilibrium,star_compactness,radius_period_ratio,log_semi_major,star_mass_orbit_ratio,orbital_frequency,star_density,radius_normalized,log_radius
5224,psi1 Aqr Ab,,1.7127999999999999,181.4,0.7,0.02700000000000001,1789.0,Radial Velocity,psi1 Aqr A,-0.03,1.4,11.0,4665.0,95935.74344023326,0.024246029300031478,966519259082908.2,0.12727272727272726,0.02426213298663954,-0.1549019599857432,2.0,0.005512679162072767,0.0010518407212622089,0.2542857142857143,0.5381294582933359
5225,psi1 Dra Bb,,0.1848,3117.0,4.43,0.4,1265.612,Radial Velocity,psi1 Dra B,0.01,1.19,0.96,6212.0,111753.83251942095,0.008929904045815068,75878429904617.92,0.9865269461077845,0.02426213298663954,0.6464037262230695,0.2686230248306998,0.0003208213025344883,1.0963722511574077,0.2542857142857143,-1.6884811197745533
5226,PSR 1719-14 b,1.0,0.4,0.090706293,0.0044,0.06,666.8,Timing,PSR 1719-14,0.0498,1.4,0.96,5533.0,96586.58421536727,0.304786078641646,9.032184334005978e+16,0.9865269461077845,4.409837363764828,-2.3565473235138126,318.18181818181813,11.024593409412068,1.0963722511574077,0.2542857142857143,-0.916290731874155
5227,PSR B0329+54 b,,1.30762,10139.34,10.26,0.236,1187.6,Timing,PSR B0329+54,0.12800000000000003,1.1242,0.96,5533.0,95186.92351516099,0.006357956361228892,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,1.0111473607757975,8.830474890037763,9.862574881599788e-05,1.0963722511574077,0.2542857142857143,0.2682086909482562
5228,PSR B0943+10 b,,1.1702000000000001,730.0,1.8,0.244,1932.0,Timing,PSR B0943+10,0.07400000000000001,1.5,0.96,5533.0,91375.17146776406,0.015492785688935966,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,0.25527250510330607,0.8333333333333333,0.0013698630136986301,1.0963722511574077,0.2542857142857143,0.15717467437199878
5229,PSR B0943+10 c,,1.1702000000000001,1460.0,2.9,0.244,1932.0,Timing,PSR B0943+10,0.07400000000000001,1.5,0.96,5533.0,87400.05740292754,0.012480299582753972,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,0.4623979978989561,0.5172413793103449,0.0006849315068493151,1.0963722511574077,0.2542857142857143,0.15717467437199878
5230,PSR B1257+12 c,0.013,0.9896520000000002,66.5419,0.36,0.018600000000000005,1141.2,Timing,PSR B1257+12,0.182,1.0278,0.96,5533.0,94903.64488190158,0.03399281821806488,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-0.44369749923271273,8.830474890037763,0.015028125136192384,1.0963722511574077,0.2542857142857143,-0.01040191280094916
5231,PSR B1257+12 d,0.012,1.11,98.2114,0.46,0.025200000000000014,1212.6,Timing,PSR B1257+12,0.06939999999999999,1.2044000000000001,0.96,5533.0,99094.67298800031,0.02942901986228289,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-0.3372421683184259,8.830474890037763,0.010182117350938893,1.0963722511574077,0.2542857142857143,0.10436001532424286
5232,PSR B1620-26 (AB)b,2.5,1.3136,36525.0,23.0,0.08240000000000001,1186.2,Timing,PSR B1620-26 (AB),-0.04000000000000001,1.35,0.96,5533.0,109647.04734116874,0.0039565574829604514,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,1.3617278360175928,0.058695652173913045,2.7378507871321012e-05,1.0963722511574077,0.2542857142857143,0.2727714597160268
5233,PSR B1802-07 b,,0.4118,0.071092,0.008098,3.000000000086267e-07,1828.2,Timing,PSR B1802-07,0.136,1.4,0.96,5533.0,9517.177016660198,0.7157097087933985,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-2.0916222275676053,172.88219313410718,14.066280312834074,1.0963722511574077,0.2542857142857143,-0.8872174843884479
5234,PSR J0312-0921 b,10.47,0.5604,0.0975,0.00465,0.11808406,1842.1999999999998,"Timing, Kinematic",PSR J0312-0921,0.092,1.4,0.96,5533.0,94547.57029527937,0.2996596069577956,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-2.332547047110046,301.0752688172043,10.256410256410255,1.0963722511574077,0.2542857142857143,-0.5791044645192851
5235,PSR J0636+5129	b,8.5,0.74,0.0665513392,0.0036,0.20008405999999998,727.6,Timing,PSR J0636+5129,0.037999999999999985,1.4,0.96,5533.0,94930.57161594344,0.33987996902467305,9.032184334005978e+16,0.9865269461077845,11.119235298573825,-2.4436974992327127,388.88888888888886,15.025993646721385,1.0963722511574077,0.2542857142857143,-0.3011050927839216
5236,PSR J1211-0633 b,,0.5604,0.38634962,0.0116,0.11808406,1842.1999999999998,Timing,PSR J1211-0633,0.092,1.4,1.43e-05,5533.0,95628.42679726543,0.1886502426565948,9.032184334005978e+16,97902.0979020979,0.02426213298663954,-1.9355420107730816,120.6896551724138,2.5883291926105687,478762276405192.8,0.2542857142857143,-0.5791044645192851
5237,PSR J1311-3430 b,12.0,0.41225946736393176,0.065115,0.0974,0.1289777510537905,934.2961255873558,Radial Velocity,PSR J1311-3430,0.0017237682768832118,0.9291203064568994,0.96,5533.0,139466.00274725264,0.051629068300008164,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-1.0114410431213845,8.830474890037763,15.357444521231665,1.0963722511574077,0.2542857142857143,-0.8861023527025891
5238,PSR J1630+3550 b,,1.7036,0.315863166,0.010324572683028875,0.0004200000000000037,1983.4,Timing,PSR J1630+3550,0.11379999999999998,1.4,0.96,5533.0,90652.90178571422,0.20537755068571295,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-1.9861279140292354,135.59883231789968,3.165927868905107,1.0963722511574077,0.2542857142857143,0.5327436590669213
5239,PSR J1748-2021H,7.54,0.5604,0.360787526,0.0111,0.11808406,1842.1999999999998,Timing,PSR J1748-2021H,0.092,1.4,0.96,5533.0,95177.4557005513,0.19330867029392088,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-1.9546770212133426,126.12612612612611,2.7717144522341384,1.0963722511574077,0.2542857142857143,-0.5791044645192851
5240,PSR J1807-2459 A b,9.4,1.0624000000000002,0.07,0.0037809835675701956,0.0,1871.8,Timing,PSR J1807-2459A,0.07979999999999998,1.4,0.96,5533.0,90652.90178571422,0.33938029140635007,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-2.4223952101087938,370.27402393597106,14.285714285714285,1.0963722511574077,0.2542857142857143,0.06053049974003257
5241,PSR J1824-2452G b,,0.4118,0.1046,0.004875,3.000000000086267e-07,1828.2,Timing,PSR J1824-2452G,0.136,1.4,0.96,5533.0,94436.41868541278,0.2928348792782073,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-2.312025379965444,287.1794871794872,9.560229445506693,1.0963722511574077,0.2542857142857143,-0.8872174843884479
5242,PSR J1824-2452M b,,0.5604,0.242519219,0.00854,0.11808406,1842.1999999999998,Timing,PSR J1824-2452M,0.092,1.4,0.96,5533.0,94431.89608036116,0.22125422778684467,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-2.068542129310995,163.93442622950818,4.123384547102636,1.0963722511574077,0.2542857142857143,-0.5791044645192851
5243,PSR J1928+1245 b,,0.5604,0.1366347269,0.005825,0.11808406,1842.1999999999998,Timing,PSR J1928+1245,0.092,1.4,0.96,5533.0,94457.05415883895,0.26786421903640584,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-2.234704070301943,240.34334763948496,7.31878361151831,1.0963722511574077,0.2542857142857143,-0.5791044645192851
5244,PSR J2241-5236 b,12.0,0.5818000000000001,0.1456722395,0.006088718168334488,0.0,1464.6,Timing,PSR J2241-5236,0.04020000000000001,1.35,0.96,5533.0,94010.41666666657,0.26262069331910465,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-2.215474127894872,221.7215451063126,6.864725931532068,1.0963722511574077,0.2542857142857143,-0.5416285329210356
5245,PSR J2322-2650 b,,0.40459999999999996,0.322964004,0.0102,0.00012000000000000899,1900.0,Timing,PSR J2322-2650,0.192,1.4,0.96,5533.0,98289.63584868565,0.19843849264771865,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-1.9913998282380825,137.2549019607843,3.096320294567564,1.0963722511574077,0.2542857142857143,-0.9048563542484921
5246,Qatar-10 b,0.736,1.534,1.645321,0.0286,0.0,1955.0,Primary Transit,Qatar-10,0.016,1.156,1.254,6124.0,115718.60307089238,0.10921826183786396,1.7195256631099026e+18,0.9218500797448165,0.9323408623605971,-1.5436339668709569,40.41958041958041,0.6077841345245092,0.5862262003978443,1.2232854864433813,0.42787870294506447
5247,Qatar-1 Ab,1.294,1.143,1.42002504,0.02332,0.0,1120.0,Primary Transit,Qatar-1 A,0.171,0.838,0.803,5013.0,159003.38384509974,0.10318401241954715,1.161271389278119e+18,1.0435865504358655,0.8049153837456274,-1.6322714539130234,35.93481989708405,0.7042129341606539,1.6184429039232786,1.423412204234122,0.1336563848126736
5248,Qatar-2 b,2.494,1.254,1.33711647,0.02153,0.0,1344.0,Primary Transit,Qatar-2,0.019999999999999997,0.74,0.78,4645.0,179145.6994868447,0.10117067787189585,1.004279999457707e+18,0.9487179487179487,0.9378390201116885,-1.6669559701765129,34.37064561077566,0.7478780064686511,1.5593654646909083,1.6076923076923075,0.22633844221072896
5249,Qatar-3 Ab,4.31,1.096,2.5079204,0.03783,0.09472,1681.0,Primary Transit,Qatar-3 A,-0.069,1.19,1.727,6207.39,116176.54917124061,0.09477689171099839,1.0374410930059867e+18,0.689056166763173,0.437015465084139,-1.422163658707256,31.45651599259846,0.3987367382154553,0.23103083549671202,0.6346265199768385,0.09166718852582387
5250,Qatar-4 b,5.85,1.552,1.8053656,0.02861,0.459,1570.0,Primary Transit,Qatar-4,0.103,0.896,0.849,5215.0,139179.97451110103,0.0995709299204593,9.036110547779677e+17,1.055359246171967,0.8596596722569656,-1.5434821421947373,31.31772107654666,0.5539044280006221,1.4641478662931477,1.828032979976443,0.43954442176102704
5251,Qatar-5 b,4.32,1.107,2.8792319,0.04127,0.216104,1415.0,Primary Transit,Qatar-5,0.377,1.128,1.076,5747.0,117936.94780820968,0.09006119223231082,6.404656625745853e+17,1.0483271375464682,0.3844775406940997,-1.384365531122584,27.332202568451656,0.3473148515755191,0.9054662884240717,1.028810408921933,0.10165365372649982
5252,Qatar-6 Ab,0.668,1.062,3.506189,0.0423,0.0,1006.0,Primary Transit,Qatar-6 A,-0.025,0.822,0.722,5052.0,162423.75393006566,0.07580274152183368,3.640597217173382e+17,1.1385041551246537,0.30289297011655675,-1.3736596326249577,19.43262411347518,0.28520995302877283,2.184038173288752,1.4709141274238229,0.060153922819747144
5253,Qatar-7 b,1.88,1.7,2.032046,0.0352,0.0,2053.0,Primary Transit,Qatar-7,0.276,1.409,1.564,6387.0,94675.82091863271,0.10884011622410195,1.3430814091759434e+18,0.9008951406649616,0.836595234556698,-1.453457336521869,40.028409090909086,0.49211484385688126,0.3682991757743611,1.0869565217391304,0.5306282510621704
5254,Qatar-8 b,0.371,1.285,3.71495,0.0474,0.0,1457.0,Primary Transit,Qatar-8,0.025,1.029,1.315,5687.0,129589.83019467395,0.0801687730818214,4.6556061118987386e+17,0.782509505703422,0.3458996756349345,-1.324221658325915,21.70886075949367,0.26918262695325645,0.4525203520093812,0.9771863117870723,0.25075871834718305
5255,Qatar-9 b,1.19,1.009,1.540731,0.0234,0.0,1134.0,Primary Transit,Qatar-9,0.25,0.719,0.696,4309.0,185270.41288696145,0.09542648015000822,6.296138335257524e+17,1.0330459770114944,0.65488394794419,-1.630784142589857,30.726495726495724,0.6490425648604461,2.1325595707232923,1.4497126436781609,0.008959741371471801
5256,QZ Ser b,,0.36839999999999995,1.04,0.019,0.273,842.0,Other,QZ Ser (AB),0.011199999999999996,0.9,0.01,5533.0,157690.6254556058,0.11478896234270397,9.032184334005978e+16,90.0,0.02426213298663954,-1.7212463990471711,47.36842105263158,0.9615384615384615,899999.9999999999,0.2542857142857143,-0.9985859746009854
5257,rho CrB b,1.04,0.4024,39.8438,0.2245,0.038000000000000006,614.0,Radial Velocity,rho CrB,-0.24,0.99,1.284,5822.0,140304.7799195944,0.035402624786336066,2.279586696153007e+16,0.7710280373831776,0.02426213298663954,-0.648783654660658,4.409799554565701,0.025098007720147173,0.46767065863538393,0.2542857142857143,-0.9103086601966076
5258,rho Crb c,,0.43054000000000003,102.19,0.4206,0.096,448.0,Radial Velocity,rho CrB,-0.24,0.99,1.284,5822.0,140348.8935690056,0.02586072747039567,6494567990454594.0,0.7710280373831776,0.02426213298663954,-0.37613073164969774,2.353780313837375,0.009785693316371465,0.46767065863538393,0.2542857142857143,-0.8427150442158362
5259,rho Crb e,,0.38578,12.949,0.1061,0.126,1497.4,Radial Velocity,rho CrB,-0.24,0.99,1.284,5822.0,140386.8113994168,0.05148242807102897,1.0206058107007474e+17,0.7710280373831776,0.02426213298663954,-0.9742846160986594,9.330819981149858,0.07722604062089737,0.46767065863538393,0.2542857142857143,-0.9524880201860428
5260,rho Ind b,,0.26653,1256.0,2.32,0.29,1146.8,Radial Velocity,rho Ind,0.25,1.06,1.1,5636.0,126332.56796096604,0.01160588368842089,187459721710392.4,0.9636363636363636,0.02426213298663954,0.3654879848908996,0.456896551724138,0.0007961783439490446,0.7963936889556722,0.2542857142857143,-1.322268471355332
5261,Ross 128 b,,0.3256,9.8658,0.0496,0.116,256.0,Radial Velocity,Ross 128,-0.020000000000000004,0.16800000000000004,0.1967,3192.0,797663.2522327425,0.03158851702204661,4.219764145848075e+16,0.8540925266903915,0.02426213298663954,-1.3045183235098026,3.387096774193549,0.10136025461695959,22.074770745526695,0.2542857142857143,-1.1220856448537517
5262,Ross 176 b,0.01438,0.16420000000000004,5.0066338,0.0464,0.25,682.0,Primary Transit,Ross 176,-0.19,0.5800000000000001,0.57,4061.0,250921.4059515181,0.058230701485124145,1.2632694594504358e+17,1.0175438596491229,0.03279648693299678,-1.3334820194451191,12.5,0.19973499959194138,3.1318678351773563,0.28807017543859653,-1.8066700819638088
5263,Ross 318 b,,0.14299999999999996,39.5047,0.159,0.1024,521.22,Radial Velocity,Ross 318,-0.011799999999999998,0.461,0.464,3450.0,388245.2609001863,0.02528880016407046,5603793609825560.0,0.9935344827586207,0.00361982245150577,-0.7986028756795485,2.89937106918239,0.025313443716823567,4.614737304727541,0.30818965517241376,-1.94491064872223
5264,Ross 458 (AB)b,11.3,1.07,18822567.51435149,1168.0,0.1862,629.6999999999999,Imaging,Ross 458,0.0,0.6,0.96,5533.0,222345.93750000003,0.00038989157208177,9.032184334005978e+16,0.9865269461077845,5.684665490954759e-08,3.0674428427763805,0.0005136986301369863,5.3127714868736055e-08,1.0963722511574077,0.2542857142857143,0.06765864847381486
5265,Ross 508 b,,0.284282,10.77,0.053,0.35,857.2,Radial Velocity,Ross 508,-0.2,0.17700000000000005,0.211,3071.0,779119.0042787,0.030920039116111242,3.166412756984016e+16,0.8388625592417062,0.02426213298663954,-1.275724130399211,3.339622641509434,0.09285051067780874,18.841952320067072,0.2542857142857143,-1.2577885757308978
5266,RR Cae (AB)b,,1.09554,5479.0,5.2,0.0,1297.2,Timing,RR Cae (AB),-0.0182,0.622,0.96,5533.0,213497.38990669092,0.005963234823386357,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,0.7160033436347992,0.11961538461538461,0.0001825150574922431,1.0963722511574077,0.2542857142857143,0.09124739239455949
5267,S1429 b,,0.20940000000000003,77.51,0.384,0.15,683.0,Radial Velocity,S1429,-0.013,1.26,2.13,6000.0,106101.56765690556,0.031128153244187343,8789062500000000.0,0.5915492957746479,0.02426213298663954,-0.4156687756324692,3.28125,0.012901561088891756,0.1303862319589693,0.2542857142857143,-1.5635089805457005
5268,Sand 178 b,,0.3056,123.93,0.38781987662663125,0.41,686.6,Radial Velocity,Sand 178,0.116,0.482,0.4842,3520.0,263307.18360995845,0.019662262169391185,1020729170314537.5,0.9954564229657166,0.02426213298663954,-0.4113699361339288,1.2428450140115934,0.008069071249899137,4.245928562593299,0.2542857142857143,-1.1854782216897717
5269,SDSS J1208+3550 b,,0.417352,0.0367777,0.00213,0.10294,1121.6,Timing,SDSS J1208+3550,-0.1572,0.952,0.0093,12000.0,139968.50420086854,0.36389400925812426,4.5705217218805797e+21,102.36559139784947,0.02426213298663954,-2.6716203965612624,446.94835680751174,27.19038982861897,1183554.0686535956,0.2542857142857143,-0.8738252885559847
5270,SDSS J1212+0136 b,,0.95,0.061407,0.00264,0.356,1600.0,"Timing, Other",SDSS J1212+0136,-0.1354,0.61,0.012,10930.0,204938.70181019913,0.27012570571684186,2.0477304769298094e+21,50.83333333333333,15.470548960216261,-2.5783960731301687,231.06060606060606,16.284788379175012,353009.25925925927,79.16666666666666,-0.05129329438755058
5271,SDSS J1730+5545 b,6.0,0.5038,0.024444,0.00139,0.1038,908.8,Timing,SDSS J1730+5545,-0.05920000000000003,0.6,0.01,12700.0,222484.6994305596,0.35729126071754314,1.3464346617669896e+22,60.0,0.02426213298663954,-2.856985199745905,431.6546762589928,40.90983472426771,599999.9999999999,0.2542857142857143,-0.6855759150636271
5272,SOI-1 b,,1.5,1.08,0.014,0.6000000000000001,1566.6,Primary Transit,SOI-1,0.1418,0.87036,0.4,5533.0,425072.88629737607,0.08144869842640204,9.032184334005978e+16,0.9865269461077845,1.3888888888888888,-1.853871964321762,8.830474890037763,0.9259259259259258,1.0963722511574077,3.75,0.4054651081081644
5273,SOI-2 b,,2.22,2.1,0.0974,0.49999999999999994,339.6199999999999,Primary Transit,SOI-2,0.015999999999999993,0.92,0.55,5533.0,139466.00274725264,0.051629068300008164,9.032184334005978e+16,0.9865269461077845,1.0571428571428572,-1.0114410431213845,8.830474890037763,0.47619047619047616,1.0963722511574077,4.036363636363636,0.7975071958841882
5274,SOI-7 b,,1.96,4.71,0.0974,0.55,972.2,Primary Transit,SOI-7,-0.176,0.87,0.52,5533.0,139466.00274725264,0.051629068300008164,9.032184334005978e+16,0.9865269461077845,0.416135881104034,-1.0114410431213845,8.830474890037763,0.21231422505307856,1.0963722511574077,3.769230769230769,0.6729444732424258
5275,SPECULOOS-3 b,,0.08716000000000002,0.71912603,0.00733,0.2912,553.0,Primary Transit,SPECULOOS-3,-0.23099999999999998,0.09999999999999987,0.123,2800.0,1313100.8855504878,0.06404405678602172,1.1439951311119343e+18,0.8130081300813009,0.1212026770884653,-2.1348960253588722,13.642564802182811,1.3905768367194273,53.73839183563361,0.7086178861788618,-2.4400097689057176
5276,SWEEPS-04 b,3.8,0.81,4.2,0.055,0.18598,664.2,Primary Transit,SWEEPS-04,0.09999999999999999,1.24,1.18,5533.0,106025.54470323067,0.08227980759401839,9.032184334005978e+16,1.0508474576271187,0.19285714285714287,-1.2596373105057561,22.545454545454547,0.23809523809523808,0.7547022821223203,0.6864406779661018,-0.21072103131565253
5277,SWEEPS-11 b,9.7,1.13,1.796,0.03,0.292,1092.1,Primary Transit,SWEEPS-11,0.26799999999999996,1.1,1.45,5533.0,119467.25925925928,0.10495298397293294,9.032184334005978e+16,0.7586206896551725,0.6291759465478841,-1.5228787452803376,36.66666666666667,0.5567928730512249,0.3608184017384887,0.7793103448275862,0.12221763272424911
5278,SWIFT J1756-2508 b,,1.3490799999999998,0.0379907,0.0012346,0.19640000000000002,1845.4,Other,SWIFT J1756-2508,-0.051999999999999984,1.8000000000000003,0.96,5533.0,766965.4026087094,0.2041873558593002,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-2.9084737273689094,1457.9620929855823,26.322231493497092,1.0963722511574077,0.2542857142857143,0.29942287865480055
5279,TAP 26 b,,0.35016,10.91,0.0975,0.1338,969.4,Radial Velocity,TAP 26,-0.034600000000000006,1.04,1.36,5533.0,128420.88369662335,0.05615128940880015,9.032184334005978e+16,0.7647058823529411,0.02426213298663954,-1.0109953843014632,10.666666666666666,0.09165902841429881,0.41344392428251575,0.2542857142857143,-1.049365086099497
5280,tau1 Gru b,,0.6529320000000001,1311.0,2.56,0.07,1107.0,Radial Velocity,tau1 Gru,0.244,1.3,2.0,5767.0,102443.75467300414,0.012269225313790802,168779569581225.72,0.65,0.02426213298663954,0.4082399653118496,0.5078125,0.0007627765064836003,0.1625,0.2542857142857143,-0.42628228989074074
5281,tau Boo Ab,4.5,1.06,3.31,0.046,0.08,1189.0,Radial Velocity,tau Boo A,0.264,1.32,1.426,6466.27,112559.58740856417,0.08731919158013926,8.262275561262203e+17,0.9256661991584854,0.3202416918429003,-1.337242168318426,28.695652173913047,0.3021148036253776,0.45521373213083677,0.7433380084151473,0.058268908123975824
5282,tau Cet f,,0.14800000000000002,636.13,1.334,0.16,725.8,Radial Velocity,tau Cet,-0.55,0.783,0.793,5344.0,170460.6994636598,0.01317618914337882,458304518143231.2,0.987389659520807,0.02426213298663954,0.12515582958053018,0.5869565217391304,0.0015720057221008284,1.57015381994852,0.2542857142857143,-1.910543005218022
5283,tau Cet g,,0.7222,20.0,0.133,0.06,698.6,Radial Velocity,tau Cet,-0.55,0.783,0.793,5344.0,170021.97959141165,0.041783182292744254,4.610653824913199e+16,0.987389659520807,0.02426213298663954,-0.8761483590329142,5.887218045112782,0.05,1.57015381994852,0.2542857142857143,-0.3254531701387797
5284,tau Cet h,,0.14800000000000002,49.41,0.243,0.23,725.8,Radial Velocity,tau Cet,-0.55,0.783,0.793,5344.0,170141.74668495654,0.030900911346784854,1.3811894445103152e+16,0.987389659520807,0.02426213298663954,-0.6143937264016879,3.2222222222222223,0.020238818053025704,1.57015381994852,0.2542857142857143,-1.910543005218022
5285,TCP J050742+244755 b,0.063,0.20638800000000002,537.8210442919695,1.08,0.007000000000000006,502.00000000000006,Microlensing,TCP J050742+244755,-0.19,0.581,0.96,5533.0,229617.14716006882,0.01261728265149493,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,0.03342375548694973,0.5379629629629629,0.0018593545392342906,1.0963722511574077,0.2542857142857143,-1.5779973865997814
5286,Teegarden's b,,0.2378,4.90634,0.0259,0.029999999999999985,277.0,Radial Velocity,Teegarden's,-0.19,0.08899999999999997,0.107,5533.0,1385530.1768006051,0.03316820673984096,9.032184334005978e+16,0.8317757009345794,0.02426213298663954,-1.586700235918748,3.436293436293436,0.20381791722546744,72.65051104328583,0.2542857142857143,-1.4363252947254554
5287,Teegarden's c,,0.2406,11.416,0.0455,0.04000000000000001,277.0,Radial Velocity,Teegarden's,-0.19,0.08899999999999997,0.107,5533.0,1383546.4050500884,0.025042478230262014,9.032184334005978e+16,0.8317757009345794,0.02426213298663954,-1.3419886033428876,1.956043956043956,0.08759635599159074,72.65051104328583,0.2542857142857143,-1.4246194754415584
5288,Teegarden's d,,0.22319999999999998,26.13,0.0791,0.07,159.0,Radial Velocity,Teegarden's,-0.19,0.08899999999999997,0.107,5533.0,1379587.8756398303,0.0190202815843056,9.032184334005978e+16,0.8317757009345794,0.02426213298663954,-1.1018235165023234,1.125158027812895,0.03827018752391887,72.65051104328583,0.2542857142857143,-1.4996870484749814
5289,TIC 117642575 b,,0.25221,4.9446,0.05888700718939091,0.20977999999999997,900.8,Primary Transit,TIC 117642575,0.156,1.06,1.08,5862.0,119730.24764150936,0.07482869764109525,3.405213064066793e+17,0.9814814814814815,0.05100715932532459,-1.229980517240209,18.000575179357558,0.20224082837843302,0.8414621754813798,0.23352777777777775,-1.3774932051668218
5290,TIC 139270665 b,0.463,0.645,23.624,0.163,0.1,700.0,Primary Transit,TIC 139270665,0.16,1.035,1.02,5844.0,128867.6932640027,0.04335248920886694,4.390011119187383e+16,1.0147058823529411,0.027302742973247546,-0.7878123955960422,6.349693251533742,0.04232983406705046,0.9753036162561909,0.6323529411764706,-0.43850496218636453
5291,TIC 139270665 c,,0.17759999999999998,1010.0,2.0,0.57,200.0,Radial Velocity,TIC 139270665,0.16,1.035,1.02,5844.0,127512.5,0.012441951103325914,291595513564224.0,1.0147058823529411,0.02426213298663954,0.3010299956639812,0.5175,0.0009900990099009901,0.9753036162561909,0.2542857142857143,-1.7282214484240674
5292,TIC 139702105 b,,0.21884,6.836,0.06920098727787628,0.29600000000000004,689.8,Primary Transit,TIC 139702105,-0.28,0.9,1.254,5265.0,141015.62499999997,0.06360483126194759,1.604607881676583e+17,0.7177033492822966,0.03201287302516091,-1.1598877094988034,13.005594795722404,0.1462843768285547,0.45640448127859856,0.1745135566188198,-1.5194144097865119
5293,TIC 142589416 b,,0.2382,2.095183,0.028092953623640882,0.08940000000000001,538.0,Primary Transit,TIC 142589416,-0.005800000000000008,0.641,0.714,4098.0,197993.85725429008,0.08424716764279679,3.5734936257539174e+17,0.8977591036414566,0.11368935314958167,-1.5514025977505648,22.817109535274476,0.4772852777060524,1.7610163744742144,0.33361344537815124,-1.4346446220609372
5294,TIC 147027702 b,1.09,0.9749999999999999,44.405236,0.274,0.13,863.0,Primary Transit,TIC 147027702,-0.08,1.406,2.136,6410.0,95855.42048367609,0.038770039960314744,2.2486972689141664e+16,0.6582397003745317,0.021956870131261096,-0.562249437179612,5.131386861313868,0.02251986680129343,0.14427184163548454,0.45646067415730335,-0.025317807984290012
5295,TIC 150070085 b,,0.323,10.47423,0.10009156624434243,0.2845,945.06,Primary Transit,TIC 150070085,0.0,1.16,1.086,5999.0,109408.67456896545,0.06004201343669602,1.2927676544922643e+17,1.0681399631675874,0.030837589016089965,-0.9996025148069069,11.589388032636244,0.09547241181452001,0.9056669372861932,0.29742173112338854,-1.1301029557594804
5296,TIC 150070085 c,,0.2703,15.905,0.13223259779824617,0.33320000000000005,816.71,"Primary Transit, TTV",TIC 150070085,0.0,1.16,1.086,5999.0,109408.6745689655,0.05223778155398479,7.406932513451357e+16,1.0681399631675874,0.01699465576862622,-0.8786614699731501,8.772420865313933,0.06287331027978624,0.9056669372861932,0.24889502762430937,-1.3082228256997352
5297,TIC 153919886 b,,0.25944,2.10512,0.027273447203572512,0.16260000000000002,726.52,Primary Transit,TIC 153919886,-0.09019999999999999,0.581,0.591,3828.0,218440.72719449218,0.08140349374174631,2.8867398604803405e+17,0.9830795262267343,0.12324238048187278,-1.564259966316781,21.302770994195978,0.4750323021965494,2.814580599078491,0.4389847715736041,-1.3492298169830745
5298,TIC 154870955 b,,0.27612,7.9699,0.07455477177256178,0.2246,832.0,Primary Transit,TIC 154870955,0.032200000000000006,0.828,0.724,5000.0,153277.85326086948,0.058776326752090685,1.1244214638708885e+17,1.143646408839779,0.03464535314119374,-1.1275245549182702,11.105928974283666,0.12547208873386115,2.181798496764024,0.38138121546961323,-1.2869197251468623
5299,TIC 160113658 b,,0.3114,6.7295,0.06472764611024129,0.4112,505.0,Primary Transit,TIC 160113658,-0.0852,0.76,0.789,4751.0,166992.18749999994,0.06043477152956207,1.2160753748326597e+17,0.9632446134347274,0.04627386878668549,-1.188910186276078,11.741505302164107,0.14859945018203433,1.5473287060753411,0.3946768060836502,-1.1666770195822391
5300,TIC 161045582 b,,0.20038,8.8558,0.08629647661121591,0.2454,634.8000000000001,Primary Transit,TIC 161045582,0.188,1.04,1.08,5806.0,122032.75240384608,0.0612273034514057,1.525885680120383e+17,0.9629629629629629,0.02262697892906344,-1.0640069356815929,12.051476964528025,0.1129203459879401,0.8255855306609764,0.18553703703703703,-1.60753971515102
5301,TIC 165227846 b,,1.14,2.096696,0.0974,0.0862,1302.8,Primary Transit,TIC 165227846,0.19320000000000004,1.2187999999999999,0.96,5533.0,139466.00274725264,0.051629068300008164,9.032184334005978e+16,0.9865269461077845,0.5437125839892859,-1.0114410431213845,8.830474890037763,0.4769408631484965,1.0963722511574077,0.2542857142857143,0.131028262406404
