name,mass,radius,orbital_period,semi_major_axis,detection_type,star_name,star_metallicity,star_mass,star_radius,star_teff,kepler_ratio,orbital_velocity,thermal_equilibrium,star_compactness,radius_period_ratio,log_semi_major,star_mass_orbit_ratio,orbital_frequency,star_density,radius_normalized,log_radius
Kepler-1453 b,,0.238,47.1611696,0.25712464640682664,Primary Transit,Kepler-1453,0.01,0.97,0.94,5665.0,130839.23969072156,0.03425618605559603,1.5578019454130586e+16,1.0319148936170213,0.0050465245459052396,-0.5898562925307427,3.7724893881438764,0.021203884646660672,1.167852980553442,0.2531914893617021,-1.4354846053106625
Kepler-1454 b,,0.16799999999999998,47.0319479,0.25032615684020126,Primary Transit,Kepler-1454,-0.020000000000000004,0.9,0.86,5448.0,141015.625,0.033442068655231805,1.4058401161224092e+16,1.0465116279069768,0.0035720400175047826,-0.6014937681390976,3.5953094609067398,0.02126214296133799,1.414969751091099,0.19534883720930235,-1.7837912995788783
Kepler-1455 b,,0.17220000000000002,49.27668,0.2149,Primary Transit,Kepler-1455,-0.21,0.5739999999999998,0.583,3919.0,244666.00624477593,0.027401531972383146,5107733422402381.0,0.9845626072041166,0.003494553610348749,-0.6677635845085567,2.6710097719869705,0.020293574972989253,2.896718067381165,0.295368782161235,-1.7590986869885066
Kepler-1456 Ab,,0.12579999999999997,18.1373788,0.1132,Primary Transit,Kepler-1456 A,-0.09,0.64,0.653,4116.0,226782.6188508625,0.039214959593429737,2.2397967526746496e+16,0.9800918836140888,0.006935952619570364,-0.9461535731477474,5.6537102473498235,0.05513475850214916,2.298478417702461,0.19264931087289433,-2.0730619347157972
Kepler-1457 b,,0.178,51.1110243,0.27496680390921535,Primary Transit,Kepler-1457,-0.05,1.01,1.01,5866.0,125657.4876237623,0.033802245326641056,1.566057498303697e+16,1.0,0.003482614610797381,-0.5607197343489059,3.6731706723894844,0.0195652506224572,0.9802960494069207,0.17623762376237623,-1.725971728690052
Kepler-1458 b,,0.246,47.9872764,0.2592216257304039,Primary Transit,Kepler-1458,0.019999999999999997,0.96,0.94,5653.0,132202.14843750003,0.033941028378357385,1.5197546533519138e+16,1.0212765957446808,0.005126358869577353,-0.5863287699943203,3.7033947198464863,0.020838857193403875,1.1558132591044374,0.26170212765957446,-1.4024237430497744
Kepler-1459 b,,0.121,62.8691611,0.2896143404536612,Primary Transit,Kepler-1459,0.01,0.78,0.74,4828.0,162710.33653846153,0.028944247654148363,6477820667608392.0,1.0540540540540542,0.0019246320116716174,-0.5381799375518964,2.6932368016659085,0.015906049683236508,1.924861311274752,0.1635135135135135,-2.111964733385396
Kepler-145 b,0.117,0.236,22.951,0.17448890470445655,Primary Transit,Kepler-145,0.13,1.28,1.98,6022.0,99151.61132812496,0.047768991429780853,4.3194392634131624e+16,0.6464646464646465,0.010282776349614395,-0.7582321834831869,7.335709982064596,0.043571086227179645,0.16489762434053834,0.11919191919191918,-1.443923473956527
Kepler-145 c,0.25,0.385,42.882,0.26469765643994125,Primary Transit,Kepler-145,0.13,1.28,1.98,6022.0,99151.61132812499,0.03878420842750592,1.87699368864669e+16,0.6464646464646465,0.008978126020241594,-0.5772499038052145,4.835705828360541,0.02331980784478336,0.16489762434053834,0.19444444444444445,-0.9545119446943529
Kepler-1460 b,,0.175,29.9633247,0.17044702747250026,Primary Transit,Kepler-1460,-0.020000000000000004,0.7,0.67,4422.0,181305.80357142852,0.03574203695318393,1.3161218205837212e+16,1.044776119402985,0.0058404733704334215,-0.7684105682898699,4.106847801220454,0.03337413354533384,2.327413943869425,0.26119402985074625,-1.742969305058623
Kepler-1461 b,,0.181,29.3494775,0.17502739582458784,Primary Transit,Kepler-1461,-0.04,0.79,0.74,4919.0,160650.71202531637,0.03747015809051306,1.911151994566907e+16,1.0675675675675675,0.006167060384635468,-0.7568939688894044,4.513579124445962,0.03407215682119043,1.9495390203936591,0.2445945945945946,-1.7092582477163114
Kepler-1462 b,,0.341,65.6488341,0.32382827248991425,Primary Transit,Kepler-1462,0.06,1.0,1.0,5756.0,126914.06249999997,0.030993285283005146,1.046775658218258e+16,1.0,0.005194303976222481,-0.48968523695898764,3.0880564946074784,0.015232562980124577,1.0,0.341,-1.07587280169862
Kepler-1463 b,,0.166,25.15864,0.16854347200820266,Primary Transit,Kepler-1463,0.0,0.96,0.95,5679.0,132202.14843749994,0.04209249255694954,3.661538478125945e+16,1.0105263157894737,0.0065981309005574236,-0.7732880638236291,5.695859878531984,0.03974777650938207,1.119696748797201,0.17473684210526316,-1.7957674906255938
Kepler-1464 b,,0.14799999999999996,31.7785901,0.20096475227293034,Primary Transit,Kepler-1464,0.03,1.02,1.01,5828.0,124425.55147058824,0.039734260543618685,2.8565273609083148e+16,1.00990099009901,0.004657223606657112,-0.6968801079314165,5.075516917587306,0.03146772707200752,0.9900019508861972,0.14653465346534653,-1.9105430052180221
Kepler-1464 c,,0.08900000000000002,5.32786292,0.06110341786466267,Primary Transit,Kepler-1464,0.03,1.02,1.01,5828.0,124425.5514705882,0.07205968004629201,3.089919501789339e+17,1.00990099009901,0.016704633984839835,-1.2139344964964354,16.693010565451306,0.18769251668359366,0.9900019508861972,0.08811881188118811,-2.4191189092499967
Kepler-1465 b,,0.15799999999999997,31.8277111,0.18157418799681663,Primary Transit,Kepler-1465,-0.06,0.75,0.71,4726.0,169218.74999999997,0.03584499892562687,1.513096573747376e+16,1.0563380281690142,0.004964227540698018,-0.7409458893353147,4.130543048404816,0.031419161649987454,2.095493013626293,0.22253521126760564,-1.8451602459551704
Kepler-1466 b,,0.138,31.1750448,0.1977615846607788,Primary Transit,Kepler-1466,-0.07,1.01,1.02,5884.0,125657.48762376234,0.03985792774434625,3.064832817949906e+16,0.9901960784313726,0.004426617536087711,-0.703858066581799,5.107159723322691,0.032076938667302254,0.9517455578925148,0.13529411764705884,-1.9805015938249322
Kepler-1467 b,,0.294,47.0569043,0.2466484953834302,Primary Transit,Kepler-1467,-0.07,0.86,0.82,5332.0,147574.49127906977,0.032933279935950244,1.3286286769458268e+16,1.048780487804878,0.006247754806089103,-0.6079215294970629,3.4867433456793533,0.021250866687377905,1.5597568230292658,0.35853658536585364,-1.2241755116434554
Kepler-1468 b,,0.15399999999999997,8.23984869,0.08198265599201558,Primary Transit,Kepler-1468,0.204,1.03,1.841,5774.53,123217.53640776697,0.06251476683033494,1.654331730475575e+17,0.5594785442694188,0.018689663584101564,-1.0862780159537515,12.563632972568165,0.12136145184481537,0.16507292970674867,0.08365019011406843,-1.8708026765685082
Kepler-1468 c,,0.10299999999999998,3.54553021,0.046726503708966166,Primary Transit,Kepler-1468,0.204,1.03,1.841,5774.53,123217.53640776691,0.0828060301762451,5.0926050352755776e+17,0.5594785442694188,0.029050662072908975,-1.330436713662382,22.043164333785953,0.28204526284377646,0.16507292970674867,0.055947854426941876,-2.2730262907525014
Kepler-1468 d,,0.29717,19.59059906,0.1456,Primary Transit,Kepler-1468,0.204,1.03,1.841,5774.53,124340.12739740055,0.04669748882734512,5.2449797746513096e+16,0.5594785442694188,0.015169010354908464,-0.8368386250229816,7.074175824175824,0.051044891324522876,0.16507292970674867,0.16141770776751765,-1.2134509133600464
Kepler-1469 b,,0.25,21.8635301,0.15132344400351877,Primary Transit,Kepler-1469,0.019999999999999997,0.92,0.89,5507.0,137950.0679347826,0.043487636060872074,4.016500931790142e+16,1.0337078651685394,0.011434567009835252,-0.820093783063254,6.079692449893005,0.04573826803934101,1.3050219229498035,0.2808988764044944,-1.3862943611198906
Kepler-146 b,,0.331,31.158799,0.2,Primary Transit,Kepler-146,0.03,1.1,1.16,6034.0,121358.84439030007,0.04033008658119067,3.314066601580839e+16,0.9482758620689656,0.010623002510462616,-0.6989700043360187,5.5,0.032093663173603064,0.7047234408954859,0.28534482758620694,-1.1056369036050742
Kepler-146 c,,0.2792,76.732171,0.364,Primary Transit,Kepler-146,0.03,1.1,1.16,6034.0,122081.77104358033,0.029806004730576038,1.0005031401946746e+16,0.9482758620689656,0.0036386302689128923,-0.438898616350944,3.0219780219780223,0.013032343370031849,0.7047234408954859,0.2406896551724138,-1.2758269080939195
Kepler-1470 b,,0.09500000000000003,16.2950903,0.1187311282227819,Primary Transit,Kepler-1470,-0.01,0.8,0.76,4961.0,158642.57812499994,0.0457812547595541,4.296825521099215e+16,1.0526315789473684,0.005829976898010809,-0.9254354053664758,6.737912895924943,0.06136817787379798,1.822423093745444,0.125,-2.353878387381596
Kepler-1471 b,,0.14989999999999998,3.63898953,0.0453,Primary Transit,Kepler-1471,-0.205,0.96,0.876,5500.0,142451.49323668177,0.07821629935143981,4.459173330604408e+17,1.095890410958904,0.04119275385768972,-1.3439017979871681,21.19205298013245,0.27480156009132567,1.4281009713085946,0.17111872146118723,-1.8977868738735852
Kepler-1471 c,,0.2002,11.6044881,0.0981,Primary Transit,Kepler-1471,-0.205,0.96,0.876,5500.0,142641.18985191215,0.05311569742006263,9.508516035042982e+16,1.095890410958904,0.017251945822582212,-1.0083309926200514,9.785932721712538,0.08617355555735372,1.4281009713085946,0.22853881278538812,-1.608438412101017
Kepler-1472 b,,0.17,38.1312831,0.23686652786968176,Primary Transit,Kepler-1472,0.03,1.16,1.25,6159.0,109408.67456896549,0.03903032278694625,2.5646814372665344e+16,0.9279999999999999,0.0044582816569317075,-0.6254963060503765,4.897272782409357,0.026225186217245337,0.59392,0.136,-1.7719568419318752
Kepler-1473 b,,0.10599999999999998,14.4273551,0.121365914153063,Primary Transit,Kepler-1473,-0.01,1.09,1.09,6046.0,116434.91972477059,0.05285546264810134,9.071500074972123e+16,1.0,0.00734715401854911,-0.9159032685639565,8.9811048481481,0.06931277375989726,0.84167999326656,0.09724770642201834,-2.24431618487007
Kepler-1474 b,,0.193,36.4333452,0.22156809830528837,Primary Transit,Kepler-1474,0.04,1.04,1.04,5870.0,122032.75240384613,0.038210968884940875,2.418454630526547e+16,1.0,0.005297345026665299,-0.6544927697890085,4.693816519411709,0.027447383557851285,0.9245562130177515,0.18557692307692308,-1.6450650900772514
Kepler-1475 Ab,,0.261,82.177374,0.3974589307484161,Primary Transit,Kepler-1475 A,0.03,1.18,1.28,6214.0,107554.29025423726,0.030389242103133603,9438445576533976.0,0.9218749999999999,0.0031760567087480798,-0.40070774014161825,2.9688601984060523,0.012168799650375784,0.5626678466796874,0.20390625,-1.3432348716594436
Kepler-1476 b,,0.14899999999999997,10.35863224,0.09392338143516751,Primary Transit,Kepler-1476,0.06,0.98,0.96,5663.0,129504.14540816321,0.05697064984653499,1.1658396114286795e+17,1.0208333333333333,0.014384138421734334,-1.027226280319218,10.434036605426781,0.09653784175660628,1.1076750578703705,0.15520833333333334,-1.903808973036678
Kepler-1477 b,,0.10499999999999998,11.55530021,0.09480820255768319,Primary Transit,Kepler-1477,-0.06,0.81,0.78,5100.0,156684.02777777778,0.05155188480477749,7.526427428443024e+16,1.0384615384615385,0.009086739253137932,-1.023154087013903,8.543564566654242,0.08654037383940888,1.7068730086481565,0.1346153846153846,-2.2537949288246137
Kepler-1478 b,,0.15399999999999997,26.0840594,0.17732010703489523,Primary Transit,Kepler-1478,0.03,1.04,1.06,5904.0,122032.7524038461,0.042713255406448165,3.864287460707589e+16,0.9811320754716981,0.00590398900870468,-0.7512420152215056,5.865099098972098,0.03833759096561481,0.8732040543535938,0.14528301886792452,-1.8708026765685082
Kepler-1479 b,,0.163,14.53261362,0.11810572980455243,Primary Transit,Kepler-1479,-0.020000000000000004,0.99,0.98,5796.0,128196.02272727269,0.051063091994713476,8.090429392987917e+16,1.010204081632653,0.011216151771604042,-0.9277290324276654,8.382319821725027,0.06881074706505547,1.0518576443488683,0.1663265306122449,-1.8140050781753747
Kepler-147 b,,0.136,12.610584,0.113,Primary Transit,Kepler-147,0.078,1.01,1.47,6012.0,110213.56952094015,0.05630190796170053,1.0231021579549971e+17,0.6870748299319728,0.010784591736592058,-0.9469215565165803,8.938053097345133,0.07929846865141219,0.31795771666063805,0.0925170068027211,-1.995100393246085
Kepler-147 c,,0.217,33.416423,0.216,Primary Transit,Kepler-147,0.078,1.01,1.47,6012.0,110804.8234551756,0.04061380316950113,2.8000667556000004e+16,0.6870748299319728,0.006493812937429,-0.6655462488490691,4.675925925925926,0.029925405241608295,0.31795771666063805,0.14761904761904762,-1.5278579254416775
Kepler-1480 Ab,,0.3515,22.1270885,0.1525,Primary Transit,Kepler-1480 A,0.1,0.83,0.799,4986.94,138050.82765146537,0.04330374325320238,2.6594809568089412e+16,1.0387984981226532,0.015885506129737763,-0.8167301563171954,5.442622950819672,0.04519347405330801,1.6271880810378636,0.43992490613266577,-1.0455455677314176
Kepler-1481 Ab,,0.10999999999999999,5.94220998,0.06060271438756453,Primary Transit,Kepler-1481,0.04,0.8,0.75,4908.0,158642.57812499997,0.0640802135731909,1.5799162392432026e+17,1.0666666666666667,0.01851163125676013,-1.2175079234056527,13.200728846629968,0.16828755687963756,1.8962962962962964,0.14666666666666667,-2.207274913189721
Kepler-1482 Ab,,0.09000000000000002,12.25384348,0.1016,Primary Transit,Kepler-1482 A,0.116,0.98,0.977,5567.9,143173.79400637536,0.052095624385227246,9.310613333333381e+16,1.0030706243602865,0.00734463437099492,-0.9931062920520995,9.645669291338583,0.08160704856661022,1.0508540069084193,0.09211873080859774,-2.407945608651872
Kepler-1483 b,,0.136,9.5085156,0.09620742064664832,Primary Transit,Kepler-1483,0.04,1.25,1.4,6337.0,101531.24999999999,0.06357344061660546,1.742278935931752e+17,0.8928571428571429,0.0143029685937519,-1.0167914287771527,12.992760762093537,0.10516888671876395,0.4555393586005832,0.09714285714285716,-1.995100393246085
Kepler-1484 b,,0.18799999999999997,30.4549136,0.1900980303336095,Primary Transit,Kepler-1484,-0.17,0.94,0.92,5730.0,135014.9601063829,0.03921932489461781,2.983068690047125e+16,1.0217391304347825,0.0061730597062012345,-0.7210223829750417,4.94481714697602,0.0328354239691555,1.2071587079806032,0.2043478260869565,-1.671313316152188
Kepler-1485 b,,0.131,19.9157725,0.15138023741137047,Primary Transit,Kepler-1485,0.019999999999999997,1.11,1.12,6087.0,114336.99324324321,0.047758633690984396,5.990662360025224e+16,0.9910714285714286,0.006577701166249013,-0.819930817989208,7.332529126530659,0.050211459284343604,0.7900760750728861,0.1169642857142857,-2.0325579557809856
Kepler-1486 b,,0.207,54.6495759,0.2940102922871609,Primary Transit,Kepler-1486,0.06,1.08,1.12,5965.0,117513.02083333331,0.033803028079093744,1.4645922252384204e+16,0.9642857142857143,0.003787769558885085,-0.5316374661685175,3.67334079225077,0.018298403666111525,0.7687226676384838,0.18482142857142855,-1.575036485716768
Kepler-1487 b,,0.4505,7.31945294,0.0898,Primary Transit,Kepler-1487,0.04,1.29,1.54,6408.0,73982.36932519247,0.07708636768484052,2.090919625586301e+17,0.8376623376623377,0.06154831565868364,-1.0467236633326955,14.365256124721602,0.13662223231672285,0.35320557331014407,0.29253246753246753,-0.7973972019337444
Kepler-1487 c,,0.7992,35.79949951,0.2588,Primary Transit,Kepler-1487,0.04,1.29,1.54,6408.0,73936.87557295183,0.04542209750848209,2.5174535630972104e+16,0.8376623376623377,0.022324334444305757,-0.5870357280033373,4.984544049459043,0.027933351406788987,0.35320557331014407,0.518961038961039,-0.22414405164779327
Kepler-1488 b,,0.166,39.8189932,0.23433437968660256,Primary Transit,Kepler-1488,0.0432,1.03,1.9769,5757.09,123217.53640776694,0.03697648315763804,2.000506911327032e+16,0.5210177550710708,0.00416886482202669,-0.6301639904774926,4.395428453040122,0.02511364350618488,0.13331625964319854,0.08396985178815317,-1.7957674906255938
Kepler-1488 c,,0.14728999999999998,6.158269882,0.0658,Primary Transit,Kepler-1488,0.0432,1.03,1.9769,5757.09,133118.91047930156,0.06713469872777764,2.5372326296391466e+17,0.5210177550710708,0.023917431814820877,-1.1817741063860445,15.653495440729484,0.16238326984059254,0.13331625964319854,0.07450553897516313,-1.9153518464806856
Kepler-1489 b,,0.15799999999999997,82.294751,0.3764825415530246,Primary Transit,Kepler-1489,-0.13,1.0,1.308,5655.0,126914.0625,0.028744355438849217,7215073401838250.0,0.764525993883792,0.0019199280401249405,-0.42425515832910277,2.6561656640834115,0.012151443291930004,0.44686543985015287,0.12079510703363915,-1.8451602459551704
Kepler-1489 c,,0.045499999999999985,0.680741,0.0146,Primary Transit,Kepler-1489,-0.13,1.0,1.308,5655.0,148903.61766998615,0.13475683921612178,4.797607618458552e+18,0.764525993883792,0.06683892993076661,-1.8356471442155629,68.4931506849315,1.4689874710058597,0.44686543985015287,0.034785932721712536,-3.0900429530252325
Kepler-148 b,,0.16099999999999998,1.729366,0.028,Primary Transit,Kepler-148,0.143,0.6477999999999999,0.85,5272.0,136238.4640103863,0.10173045416703486,9.853387073880815e+17,0.9865269461077845,0.09309770170108583,-1.5528419686577808,8.830474890037763,0.5782465944166822,1.0963722511574077,0.18941176470588236,-1.8263509139976741
Kepler-148 c,,0.321,4.180043,0.05,Primary Transit,Kepler-148,0.143,1.0598,0.85,5272.0,139782.075854792,0.07515694583978665,3.0900221863690234e+17,0.9865269461077845,0.07679346839255002,-1.3010299956639813,8.830474890037763,0.23923198876183807,1.0963722511574077,0.37764705882352945,-1.1363141558521213
Kepler-148 d,,0.774,51.84688575,0.0974,Primary Transit,Kepler-148,0.143,1.3397999999999999,0.85,5272.0,139466.00274725264,0.051629068300008164,9.032184334005978e+16,0.9865269461077845,0.014928572638521495,-1.0114410431213845,8.830474890037763,0.019287561548477383,1.0963722511574077,0.9105882352941177,-0.2561834053924099
Kepler-1490 b,,0.271,92.4362973,0.3927708798757431,Primary Transit,Kepler-1490,-0.08,0.9,0.87,5515.0,141015.62499999997,0.026697869707111983,5996578231579364.0,1.0344827586206897,0.0029317487601269376,-0.40586071838529286,2.291412235766368,0.010818261107479474,1.366736370221548,0.31149425287356325,-1.305636458102436
Kepler-1491 b,,0.18600000000000003,16.5860329,0.127,Primary Transit,Kepler-1491,-0.051,0.98,1.628,5548.33,134299.34116807373,0.04811063253177362,5.875457559006544e+16,0.601965601965602,0.011214254856566696,-0.8961962790440431,7.716535433070866,0.0602916927772403,0.22712391938888934,0.11425061425061425,-1.6820086052689356
Kepler-1491 c,,0.27889,61.569765,0.3045,Primary Transit,Kepler-1491,-0.051,0.98,1.628,5548.33,134268.17967013517,0.031074179445644858,1.0220556455490204e+16,0.601965601965602,0.0045296583477296044,-0.5164127030311059,3.218390804597701,0.01624173813234467,0.22712391938888934,0.17130835380835382,-1.2769378401367182
